date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:05:56	106261/106261	---M--	200	added ('OK')	image/jpeg	etag:%2219f15-5d5da426b35b1%22	https://wpocean.com/html/tf/loveme/assets/images/banner.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/banner.jpg	(from https://wpocean.com/html/tf/loveme/assets/css/style.css)
13:05:57	224720/224720	---M--	200	added ('OK')	image/jpeg	etag:%2236dd0-5d5da426a7644%22	https://wpocean.com/html/tf/loveme/assets/images/cta/bg-2.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/cta/bg-2.jpg	(from https://wpocean.com/html/tf/loveme/assets/css/style.css)
13:05:57	2064/2064	---M--	200	added ('OK')	image/png	etag:%22810-5d5da426aa90e%22	https://wpocean.com/html/tf/loveme/assets/images/clock-bg.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/clock-bg.png	(from https://wpocean.com/html/tf/loveme/assets/css/style.css)
13:05:58	226123/226123	---M--	200	added ('OK')	image/jpeg	etag:%223734b-5d5da426a7644%22	https://wpocean.com/html/tf/loveme/assets/images/cta/bg-3.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/cta/bg-3.jpg	(from https://wpocean.com/html/tf/loveme/assets/css/style.css)
13:05:58	277868/277868	---M--	200	added ('OK')	image/jpeg	etag:%2243d6c-5d5da426aef5f%22	https://wpocean.com/html/tf/loveme/assets/images/offer.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/offer.jpg	(from https://wpocean.com/html/tf/loveme/assets/css/style.css)
13:05:58	6610/6610	---MCZ	200	added ('OK')	text/html	etag:W/%2219d2-5d5da426c33a0%22	https://wpocean.com/html/tf/loveme/login.html	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/login.html	(from https://wpocean.com/html/tf/loveme/index.html)
13:05:59	6848/6848	---MCZ	200	added ('OK')	text/html	etag:W/%221ac0-5d5da426c4340%22	https://wpocean.com/html/tf/loveme/register.html	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/register.html	(from https://wpocean.com/html/tf/loveme/index.html)
13:05:59	5195/5195	---MCZ	200	added ('OK')	text/html	etag:W/%22144b-5d5da426c1c2f%22	https://wpocean.com/html/tf/loveme/forgot.html	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/forgot.html	(from https://wpocean.com/html/tf/loveme/index.html)
13:05:59	107753/107753	---M--	200	added ('OK')	image/jpeg	etag:%221a4e9-5d5da426adbd7%22	https://wpocean.com/html/tf/loveme/assets/images/slider/slide-1.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/slide-1.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:05:59	100395/100395	---M--	200	added ('OK')	image/jpeg	etag:%221882b-5d5da426ac466%22	https://wpocean.com/html/tf/loveme/assets/images/slider/slide-2.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/slide-2.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:00	93797/93797	---M--	200	added ('OK')	image/jpeg	etag:%2216e65-5d5da426adfbf%22	https://wpocean.com/html/tf/loveme/assets/images/slider/slide-3.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/slide-3.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:00	55136/55136	---M--	200	added ('OK')	image/jpeg	etag:%22d760-5d5da426b2229%22	https://wpocean.com/html/tf/loveme/assets/images/service/img-1.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/service/img-1.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:00	55051/55051	---M--	200	added ('OK')	image/jpeg	etag:%22d70b-5d5da426b2229%22	https://wpocean.com/html/tf/loveme/assets/images/service/img-2.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/service/img-2.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:00	53498/53498	---M--	200	added ('OK')	image/jpeg	etag:%22d0fa-5d5da426b2229%22	https://wpocean.com/html/tf/loveme/assets/images/service/img-3.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/service/img-3.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:01	60730/60730	---M--	200	added ('OK')	image/jpeg	etag:%22ed3a-5d5da426b2611%22	https://wpocean.com/html/tf/loveme/assets/images/service/img-4.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/service/img-4.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:01	47310/47310	---M--	200	added ('OK')	image/jpeg	etag:%22b8ce-5d5da426b2611%22	https://wpocean.com/html/tf/loveme/assets/images/service/img-5.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/service/img-5.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:01	70378/70378	---M--	200	added ('OK')	image/jpeg	etag:%22112ea-5d5da426b2229%22	https://wpocean.com/html/tf/loveme/assets/images/service/img-6.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/service/img-6.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:02	148949/148949	---M--	200	added ('OK')	image/jpeg	etag:%22245d5-5d5da426abc96%22	https://wpocean.com/html/tf/loveme/assets/images/cta.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/cta.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:02	21338/21338	---M--	200	added ('OK')	image/png	etag:%22535a-5d5da426b31c9%22	https://wpocean.com/html/tf/loveme/assets/images/f-shape-1.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/f-shape-1.png	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:02	21658/21658	---M--	200	added ('OK')	image/png	etag:%22549a-5d5da426aef5f%22	https://wpocean.com/html/tf/loveme/assets/images/f-shape-2.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/f-shape-2.png	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:02	22608/22608	---M--	200	added ('OK')	image/jpeg	etag:%225850-5d5da426a7e15%22	https://wpocean.com/html/tf/loveme/assets/images/product/1.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/product/1.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:02	44591/44591	---M--	200	added ('OK')	image/jpeg	etag:%22ae2f-5d5da426a8db5%22	https://wpocean.com/html/tf/loveme/assets/images/product/2.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/product/2.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:02	28061/28061	---M--	200	added ('OK')	image/jpeg	etag:%226d9d-5d5da426a8db5%22	https://wpocean.com/html/tf/loveme/assets/images/product/3.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/product/3.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:03	22863/22863	---M--	200	added ('OK')	image/jpeg	etag:%22594f-5d5da426a85e5%22	https://wpocean.com/html/tf/loveme/assets/images/product/4.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/product/4.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:03	27105/27105	---M--	200	added ('OK')	image/jpeg	etag:%2269e1-5d5da426a8db5%22	https://wpocean.com/html/tf/loveme/assets/images/product/5.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/product/5.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:03	20744/20744	---M--	200	added ('OK')	image/jpeg	etag:%225108-5d5da426a89cd%22	https://wpocean.com/html/tf/loveme/assets/images/product/6.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/product/6.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:04	29063/29063	---M--	200	added ('OK')	image/jpeg	etag:%227187-5d5da426a81fd%22	https://wpocean.com/html/tf/loveme/assets/images/product/7.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/product/7.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:05	43903/43903	---M--	200	added ('OK')	image/jpeg	etag:%22ab7f-5d5da426a919d%22	https://wpocean.com/html/tf/loveme/assets/images/product/8.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/product/8.jpg	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:05	18575/18575	---M--	200	added ('OK')	image/png	etag:%22488f-5d5da426aeb77%22	https://wpocean.com/html/tf/loveme/assets/images//pricing/1.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/pricing/1.png	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:05	18584/18584	---M--	200	added ('OK')	image/png	etag:%224898-5d5da426aeb77%22	https://wpocean.com/html/tf/loveme/assets/images//pricing/2.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/pricing/2.png	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:05	18310/18310	---M--	200	added ('OK')	image/png	etag:%224786-5d5da426aeb77%22	https://wpocean.com/html/tf/loveme/assets/images//pricing/3.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/pricing/3.png	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:06	60941/60941	---M--	200	added ('OK')	image/png	etag:%22ee0d-5d5da426abc96%22	https://wpocean.com/html/tf/loveme/assets/images/contact/1.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/contact/1.png	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:06	59793/59793	---M--	200	added ('OK')	image/png	etag:%22e991-5d5da426abc96%22	https://wpocean.com/html/tf/loveme/assets/images/contact/2.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/contact/2.png	(from https://wpocean.com/html/tf/loveme/index.html)
13:06:06	6951/6951	---MCZ	200	added ('OK')	text/css	etag:W/%221b27-5d5da426b60aa%22	https://wpocean.com/html/tf/loveme/assets/css/magnific-popup.css	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/css/magnific-popup.css	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:07	152857/152857	---M--	200	added ('OK')	image/jpeg	etag:%2225519-5d5da426acc37%22	https://wpocean.com/html/tf/loveme/assets/images/slider/slide-4.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/slide-4.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:07	4306/4306	---M--	200	added ('OK')	image/png	etag:%2210d2-5d5da426adfbf%22	https://wpocean.com/html/tf/loveme/assets/images/slider/shape3.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/shape3.png	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:07	4276/4276	---M--	200	added ('OK')	image/png	etag:%2210b4-5d5da426ad7ef%22	https://wpocean.com/html/tf/loveme/assets/images/slider/shape4.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/shape4.png	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:07	93002/93002	---M--	200	added ('OK')	image/jpeg	etag:%2216b4a-5d5da426adfbf%22	https://wpocean.com/html/tf/loveme/assets/images/slider/slide-5.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/slide-5.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:08	119823/119823	---M--	200	added ('OK')	image/jpeg	etag:%221d40f-5d5da426ac466%22	https://wpocean.com/html/tf/loveme/assets/images/slider/slide-6.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/slide-6.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:08	6948/6948	---M--	200	added ('OK')	image/jpeg	etag:%221b24-5d5da426aacf6%22	https://wpocean.com/html/tf/loveme/assets/images/couple/2.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/couple/2.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:08	36108/36108	---M--	200	added ('OK')	image/jpeg	etag:%228d0c-5d5da426aa90e%22	https://wpocean.com/html/tf/loveme/assets/images/couple/1.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/couple/1.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:08	20997/20997	---M--	200	added ('OK')	image/png	etag:%225205-5d5da426aa90e%22	https://wpocean.com/html/tf/loveme/assets/images/couple/shape.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/couple/shape.png	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:09	6893/6893	---M--	200	added ('OK')	image/jpeg	etag:%221aed-5d5da426aa90e%22	https://wpocean.com/html/tf/loveme/assets/images/couple/3.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/couple/3.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:09	163538/163538	---M--	200	added ('OK')	image/jpeg	etag:%2227ed2-5d5da426b1e41%22	https://wpocean.com/html/tf/loveme/assets/images/cta2.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/cta2.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:09	4425/4425	---M--	200	added ('OK')	image/png	etag:%221149-5d5da426a7e15%22	https://wpocean.com/html/tf/loveme/assets/images/section-title2.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/section-title2.png	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:10	48808/48808	---M--	200	added ('OK')	image/jpeg	etag:%22bea8-5d5da426a919d%22	https://wpocean.com/html/tf/loveme/assets/images/story/1.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/story/1.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:10	10865/10865	---M--	200	added ('OK')	image/png	etag:%222a71-5d5da426a9585%22	https://wpocean.com/html/tf/loveme/assets/images/story/shape.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/story/shape.png	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:10	42249/42249	---M--	200	added ('OK')	image/jpeg	etag:%22a509-5d5da426a9585%22	https://wpocean.com/html/tf/loveme/assets/images/story/2.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/story/2.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:11	43405/43405	---M--	200	added ('OK')	image/jpeg	etag:%22a98d-5d5da426a9585%22	https://wpocean.com/html/tf/loveme/assets/images/story/3.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/story/3.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:11	39732/39732	---M--	200	added ('OK')	image/jpeg	etag:%229b34-5d5da426a919d%22	https://wpocean.com/html/tf/loveme/assets/images/story/4.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/story/4.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:11	69420/69420	---M--	200	added ('OK')	image/jpeg	etag:%2210f2c-5d5da426ab0de%22	https://wpocean.com/html/tf/loveme/assets/images/portfolio/7.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/portfolio/7.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:11	19013/19013	---M--	200	added ('OK')	image/jpeg	etag:%224a45-5d5da426ab8ae%22	https://wpocean.com/html/tf/loveme/assets/images/portfolio/8.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/portfolio/8.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:11	27933/27933	---M--	200	added ('OK')	image/jpeg	etag:%226d1d-5d5da426aacf6%22	https://wpocean.com/html/tf/loveme/assets/images/portfolio/9.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/portfolio/9.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:12	20833/20833	---M--	200	added ('OK')	image/jpeg	etag:%225161-5d5da426ab4c6%22	https://wpocean.com/html/tf/loveme/assets/images/portfolio/10.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/portfolio/10.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:12	35037/35037	---M--	200	added ('OK')	image/jpeg	etag:%2288dd-5d5da426aacf6%22	https://wpocean.com/html/tf/loveme/assets/images/portfolio/11.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/portfolio/11.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:12	73375/73375	---M--	200	added ('OK')	image/jpeg	etag:%2211e9f-5d5da426ab8ae%22	https://wpocean.com/html/tf/loveme/assets/images/portfolio/12.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/portfolio/12.jpg	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:13	867/867	---M--	200	added ('OK')	image/png	etag:%22363-5d5da426af348%22	https://wpocean.com/html/tf/loveme/assets/images/event-shape-1.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/event-shape-1.png	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:13	860/860	---M--	200	added ('OK')	image/png	etag:%2235c-5d5da426b2611%22	https://wpocean.com/html/tf/loveme/assets/images/event-shape-2.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/event-shape-2.png	(from https://wpocean.com/html/tf/loveme/index-3.html)
13:06:13	4090/4090	---M--	200	added ('OK')	image/png	etag:%22ffa-5d5da426adfbf%22	https://wpocean.com/html/tf/loveme/assets/images/slider/shape5.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/shape5.png	(from https://wpocean.com/html/tf/loveme/index-4.html)
13:06:13	168515/168515	---M--	200	added ('OK')	image/png	etag:%2229243-5d5da426ac466%22	https://wpocean.com/html/tf/loveme/assets/images/slider/couple.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/couple.png	(from https://wpocean.com/html/tf/loveme/index-4.html)
13:06:13	4077/4077	---M--	200	added ('OK')	image/png	etag:%22fed-5d5da426ad01f%22	https://wpocean.com/html/tf/loveme/assets/images/slider/shape6.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/shape6.png	(from https://wpocean.com/html/tf/loveme/index-4.html)
13:06:14	57215/57215	---M--	200	added ('OK')	image/png	etag:%22df7f-5d5da426ac84e%22	https://wpocean.com/html/tf/loveme/assets/images/slider/flower1.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/flower1.png	(from https://wpocean.com/html/tf/loveme/index-4.html)
13:06:14	54104/54104	---M--	200	added ('OK')	image/png	etag:%22d358-5d5da426ad01f%22	https://wpocean.com/html/tf/loveme/assets/images/slider/flower2.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/flower2.png	(from https://wpocean.com/html/tf/loveme/index-4.html)
13:06:14	49367/49367	---M--	200	added ('OK')	image/jpeg	etag:%22c0d7-5d5da426ab4c6%22	https://wpocean.com/html/tf/loveme/assets/images/portfolio/13.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/portfolio/13.jpg	(from https://wpocean.com/html/tf/loveme/index-4.html)
13:06:14	35574/35574	---M--	200	added ('OK')	image/jpeg	etag:%228af6-5d5da426ab0de%22	https://wpocean.com/html/tf/loveme/assets/images/portfolio/14.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/portfolio/14.jpg	(from https://wpocean.com/html/tf/loveme/index-4.html)
13:06:15	70174/70174	---M--	200	added ('OK')	image/png	etag:%221121e-5d5da426b1288%22	https://wpocean.com/html/tf/loveme/assets/images/logo-2.png	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/logo-2.png	(from https://wpocean.com/html/tf/loveme/index-5.html)
13:06:16	165902/165902	---M--	200	added ('OK')	image/jpeg	etag:%222880e-5d5da426ad7ef%22	https://wpocean.com/html/tf/loveme/assets/images/slider/slide-7.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/slide-7.jpg	(from https://wpocean.com/html/tf/loveme/index-5.html)
13:06:16	190231/190231	---M--	200	added ('OK')	image/jpeg	etag:%222e717-5d5da426ad407%22	https://wpocean.com/html/tf/loveme/assets/images/slider/slide-8.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/slide-8.jpg	(from https://wpocean.com/html/tf/loveme/index-5.html)
13:06:18	120378/120378	---M--	200	added ('OK')	image/jpeg	etag:%221d63a-5d5da426ac84e%22	https://wpocean.com/html/tf/loveme/assets/images/slider/slide-9.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/slide-9.jpg	(from https://wpocean.com/html/tf/loveme/index-5.html)
13:06:18	82980/82980	---M--	200	added ('OK')	image/jpeg	etag:%2214424-5d5da426ad407%22	https://wpocean.com/html/tf/loveme/assets/images/slider/slide-12.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/slide-12.jpg	(from https://wpocean.com/html/tf/loveme/index-7.html)
13:06:18	247316/247316	---M--	200	added ('OK')	image/jpeg	etag:%223c614-5d5da426ad7ef%22	https://wpocean.com/html/tf/loveme/assets/images/slider/slide-11.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/slide-11.jpg	(from https://wpocean.com/html/tf/loveme/index-7.html)
13:06:19	178997/178997	---M--	200	added ('OK')	image/jpeg	etag:%222bb35-5d5da426ad01f%22	https://wpocean.com/html/tf/loveme/assets/images/slider/slide-13.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/slide-13.jpg	(from https://wpocean.com/html/tf/loveme/index-7.html)
13:06:19	113210/113210	---M--	200	added ('OK')	image/jpeg	etag:%221ba3a-5d5da426ac84e%22	https://wpocean.com/html/tf/loveme/assets/images/slider/slide-14.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/slider/slide-14.jpg	(from https://wpocean.com/html/tf/loveme/index-7.html)
13:06:19	80227/80227	---M--	200	added ('OK')	image/jpeg	etag:%2213963-5d5da426a81fd%22	https://wpocean.com/html/tf/loveme/assets/images/product/9.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/product/9.jpg	(from https://wpocean.com/html/tf/loveme/index-7.html)
13:06:19	103621/103621	---M--	200	added ('OK')	image/jpeg	etag:%22194c5-5d5da426a89cd%22	https://wpocean.com/html/tf/loveme/assets/images/product/10.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/product/10.jpg	(from https://wpocean.com/html/tf/loveme/index-7.html)
13:06:20	52289/52289	---M--	200	added ('OK')	image/jpeg	etag:%22cc41-5d5da426a81fd%22	https://wpocean.com/html/tf/loveme/assets/images/product/11.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/product/11.jpg	(from https://wpocean.com/html/tf/loveme/index-7.html)
13:06:20	50051/50051	---M--	200	added ('OK')	image/jpeg	etag:%22c383-5d5da426a8db5%22	https://wpocean.com/html/tf/loveme/assets/images/product/12.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/product/12.jpg	(from https://wpocean.com/html/tf/loveme/index-7.html)
13:06:20	63533/63533	---M--	200	added ('OK')	image/jpeg	etag:%22f82d-5d5da426a85e5%22	https://wpocean.com/html/tf/loveme/assets/images/product/13.jpg	C:/My%20Web%20Sites/https___wpocean.com_html_tf_loveme_index-2.html/wpocean.com/html/tf/loveme/assets/images/product/13.jpg	(from https://wpocean.com/html/tf/loveme/index-7.html)
